"city","year","sport","discipline","athlete","noc","gender","event","event_gender","medal","ioc","country"
"Helsinki",1952,"Gymnastics","Artistic G.","CHUKARIN, Viktor Ivanovich","URS","Men","team competition","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","KOROLKOV, Yevgeni","URS","Men","team competition","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","LEONKIN, Dmitri","URS","Men","team competition","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","MURATOV, Valentin","URS","Men","team competition","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","PERELMAN, Mikhail","URS","Men","team competition","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","SHAGINYAN, Grant","URS","Men","team competition","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","BOCHAROVA, Nina","URS","Women","team competition","W","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","DANILOVA, Pelageya","URS","Women","team competition","W","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","DZUGELI, Medeya","URS","Women","team competition","W","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","GOROKHOVSKAYA, Mariya","URS","Women","team competition","W","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","KALINCHUK, Ekaterina","URS","Women","team competition","W","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","MINAICHEVA, Galina","URS","Women","team competition","W","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","SHAMRAI, Galina","URS","Women","team competition","W","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","URBANOVICH, Galina","URS","Women","team competition","W","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","BOCHAROVA, Nina","URS","Women","team, portable apparatus","W","Silver","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","DANILOVA, Pelageya","URS","Women","team, portable apparatus","W","Silver","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","DZUGELI, Medeya","URS","Women","team, portable apparatus","W","Silver","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","GOROKHOVSKAYA, Mariya","URS","Women","team, portable apparatus","W","Silver","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","KALINCHUK, Ekaterina","URS","Women","team, portable apparatus","W","Silver","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","MINAICHEVA, Galina","URS","Women","team, portable apparatus","W","Silver","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","SHAMRAI, Galina","URS","Women","team, portable apparatus","W","Silver","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","URBANOVICH, Galina","URS","Women","team, portable apparatus","W","Silver","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","GOROKHOVSKAYA, Mariya","URS","Women","uneven bars","W","Silver","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","CHUKARIN, Viktor Ivanovich","URS","Men","vault","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","MINAICHEVA, Galina","URS","Women","vault","W","Bronze","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","KALINCHUK, Ekaterina","URS","Women","vault","W","Gold","URS","Soviet Union"
"Helsinki",1952,"Gymnastics","Artistic G.","GOROKHOVSKAYA, Mariya","URS","Women","vault","W","Silver","URS","Soviet Union"
"Helsinki",1952,"Rowing","Rowing","EMCHUK, Igor","URS","Men","double sculls (2x)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Rowing","Rowing","ZHILIN, Georgi","URS","Men","double sculls (2x)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Rowing","Rowing","AMIRAGOV, Slava","URS","Men","eight with coxswain (8+)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Rowing","Rowing","BORISOV, Igor","URS","Men","eight with coxswain (8+)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Rowing","Rowing","BRAGO, Yevgeni","URS","Men","eight with coxswain (8+)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Rowing","Rowing","GISSEN, Leonid","URS","Men","eight with coxswain (8+)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Rowing","Rowing","KOMAROV, Aleksei","URS","Men","eight with coxswain (8+)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Rowing","Rowing","KRYUKOV, Vladimir","URS","Men","eight with coxswain (8+)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Rowing","Rowing","POLYAKOV, Igor","URS","Men","eight with coxswain (8+)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Rowing","Rowing","RODIMUSHKIN, Vladimir","URS","Men","eight with coxswain (8+)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Rowing","Rowing","SAMSONOV, Yevgeni","URS","Men","eight with coxswain (8+)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Rowing","Rowing","TYUKALOV, Yuri","URS","Men","single sculls (1x)","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Shooting","Shooting","VAINSHTEIN, Lev","URS","Men","300m free rifle 3 positions (3x40 shots)","M","Bronze","URS","Soviet Union"
"Helsinki",1952,"Shooting","Shooting","BOGDANOV, Anatoli","URS","Men","300m free rifle 3 positions (3x40 shots)","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Shooting","Shooting","ANDREEV, Boris","URS","Men","50m rifle 3 positions (3x40 shots)","M","Bronze","URS","Soviet Union"
"Helsinki",1952,"Shooting","Shooting","ANDREEV, Boris","URS","Men","50m rifle prone (60 shots)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Weightlifting","Weightlifting","UDODOV, Ivan","URS","Men","- 56kg, total (bantamweight)","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Weightlifting","Weightlifting","CHIMISHKYAN, Rafael","URS","Men","56 - 60kg, total (featherweight)","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Weightlifting","Weightlifting","SAKSONOV, Nikolai","URS","Men","56 - 60kg, total (featherweight)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Weightlifting","Weightlifting","LOPATIN, Yevgeni","URS","Men","60 - 67.5kg, total (lightweight)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Weightlifting","Weightlifting","VOROBYEV, Arkadi","URS","Men","75 - 82.5kg, total (light-heavyweight)","M","Bronze","URS","Soviet Union"
"Helsinki",1952,"Weightlifting","Weightlifting","LOMAKIN, Trofim","URS","Men","75 - 82.5kg, total (light-heavyweight)","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Weightlifting","Weightlifting","NOVAK, Grigori","URS","Men","82.5 - 90kg, total (middle-heavyweight)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Wrestling","Wrestling Free.","MEKOKISHVILI, Arsen","URS","Men","+ 87kg (heavyweight)","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Wrestling","Wrestling Free.","MAMEDBEKOV, Rashid","URS","Men","52 - 57kg (bantamweight)","M","Silver","URS","Soviet Union"
"Helsinki",1952,"Wrestling","Wrestling Free.","TSIMAKURIDZE, David","URS","Men","73 - 79kg (middleweight)","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Wrestling","Wrestling Gre-R","GUREVICH, Boris","URS","Men","- 52kg (flyweight)","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Wrestling","Wrestling Gre-R","KOTKAS, Johannes","URS","Men","+ 87kg (super heavyweight)","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Wrestling","Wrestling Gre-R","TERYAN, Artem","URS","Men","52 - 57kg (bantamweight)","M","Bronze","URS","Soviet Union"
"Helsinki",1952,"Wrestling","Wrestling Gre-R","PUNKIN, Yakov","URS","Men","57 - 61kg (featherweight)","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Wrestling","Wrestling Gre-R","SAFIN, Chasame","URS","Men","61 - 67kg (lightweight)","M","Gold","URS","Soviet Union"
"Helsinki",1952,"Wrestling","Wrestling Gre-R","BELOV, Nikolai","URS","Men","73 - 79kg (middleweight)","M","Bronze","URS","Soviet Union"
"Helsinki",1952,"Wrestling","Wrestling Gre-R","CHIKHLADZE, Shalva","URS","Men","79 - 87kg (light-heavyweight)","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Swimming","YUNICHEV, Kharis","URS","Men","200m breaststroke","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Swimming","NIKITIN, Boris","URS","Men","4x200m freestyle relay","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Swimming","NIKOLAEV, Gennadi","URS","Men","4x200m freestyle relay","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Swimming","SOROKIN, Vitali","URS","Men","4x200m freestyle relay","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Swimming","STRUZHANOV, Vladimir","URS","Men","4x200m freestyle relay","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Water polo","AGEEV, Viktor","URS","Men","water polo","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Water polo","BREUS, Pyotr","URS","Men","water polo","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Water polo","GOIKHMAN, Boris","URS","Men","water polo","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Water polo","GVAKHARIYA, Nodar","URS","Men","water polo","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Water polo","KURENNOI, Vyacheslav","URS","Men","water polo","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Water polo","MARKAROV, Boris","URS","Men","water polo","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Water polo","MSHVENIERADZE, Pyotr","URS","Men","water polo","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Water polo","PROKOPOV, Valentin","URS","Men","water polo","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Water polo","RYZHAK, Mikhail","URS","Men","water polo","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Aquatics","Water polo","SHLYAPIN, Yuri","URS","Men","water polo","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","KUTS, Vladimir","URS","Men","10000m","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","JUNK, Bruno","URS","Men","20km walk","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","SPIRIN, Leonid","URS","Men","20km walk","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","MIKENAS, Antanas","URS","Men","20km walk","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","IGNATYEV, Ardalion","URS","Men","400m","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","BARTENEV, Leonid","URS","Men","4x100m relay","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","KONOVALOV, Yuri","URS","Men","4x100m relay","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","SUKHAREV, Vladimir","URS","Men","4x100m relay","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","TOKAREV, Boris","URS","Men","4x100m relay","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","KUTS, Vladimir","URS","Men","5000m","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","MASKINSKOV, Yevgeni","URS","Men","50km walk","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","KUZNETSOV, Vasili","URS","Men","decathlon","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","ROMASHKOVA-PONOMAREVA, Nina","URS","Women","discus throw","W","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","BEGLYAKOVA, Irina","URS","Women","discus throw","W","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","SAMOTSVETOV, Anatoli","URS","Men","hammer throw","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","KRIVONOSOV, Mikhail","URS","Men","hammer throw","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","KASHKAROV, Igor","URS","Men","high jump","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","PISSAREVA, Mariya","URS","Women","high jump","W","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","TSYBULENKO, Viktor","URS","Men","javelin throw","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","KONYAEVA, Nadezhda","URS","Women","javelin throw","W","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","YAUNZEME, Inese","URS","Women","javelin throw","W","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","KHNYKINA-DVALISHVILI, Nadezhda","URS","Women","long jump","W","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","TYSHKEVICH, Tamara","URS","Women","shot put","W","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","ZYBINA, Galina","URS","Women","shot put","W","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Athletics","Athletics","KREER, Vitold","URS","Men","triple jump","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Basketball","Basketball","BOCHKAREV, Arkadi","URS","Men","basketball","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Basketball","Basketball","KRUMINS, Yanis","URS","Men","basketball","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Basketball","Basketball","LAURITENAS, Algirdas","URS","Men","basketball","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Basketball","Basketball","MUIZHNIEK, Valdis","URS","Men","basketball","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Basketball","Basketball","OZEROV, Yuri","URS","Men","basketball","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Basketball","Basketball","PETKYAVICHUS, Kasis","URS","Men","basketball","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Basketball","Basketball","SEMYONOV, Mikhail","URS","Men","basketball","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Basketball","Basketball","STONKUS, Stasis","URS","Men","basketball","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Basketball","Basketball","STUDENETSKY, Mikhail","URS","Men","basketball","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Basketball","Basketball","TORBAN, Vladimir","URS","Men","basketball","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Basketball","Basketball","VALDMANIS, Maigonis","URS","Men","basketball","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Basketball","Basketball","ZUBKOV, Viktor","URS","Men","basketball","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Boxing","Boxing","MUKHIN, Lev","URS","Men","+ 81kg (heavyweight)","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Boxing","Boxing","SAFRONOV, Vladimir","URS","Men","54 - 57kg (featherweight)","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Boxing","Boxing","LAGETKO, Anatoli","URS","Men","57 - 60kg (lightweight)","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Boxing","Boxing","ENGIBARYAN, Vladimir","URS","Men","60 - 63.5kg (light-welterweight)","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Boxing","Boxing","SHATKOV, Gennadi","URS","Men","71-75kg","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Boxing","Boxing","MURAUSKAS, Romualdas","URS","Men","75 - 81kg (light-heavyweight)","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Canoe / Kayak","Canoe / Kayak F","BUKHARIN, Gennady","URS","Men","C-1 10000m","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Canoe / Kayak","Canoe / Kayak F","BUKHARIN, Gennady","URS","Men","C-1 1000m (canoe single)","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Canoe / Kayak","Canoe / Kayak F","BOTEV, Gratsian","URS","Men","C-2 10000m","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Canoe / Kayak","Canoe / Kayak F","KHARIN, Pavel","URS","Men","C-2 10000m","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Canoe / Kayak","Canoe / Kayak F","BOTEV, Gratsian","URS","Men","C-2 1000m (canoe double)","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Canoe / Kayak","Canoe / Kayak F","KHARIN, Pavel","URS","Men","C-2 1000m (canoe double)","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Canoe / Kayak","Canoe / Kayak F","PISSAREV, Igor","URS","Men","K-1 1000m (kayak single)","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Canoe / Kayak","Canoe / Kayak F","DEMENTYEVA, Elizaveta","URS","Women","K-1 500m (kayak single)","W","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Canoe / Kayak","Canoe / Kayak F","DEMITKOV, Anatoli","URS","Men","K-2 1000m (kayak double)","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Canoe / Kayak","Canoe / Kayak F","KAALESTE, Mikhail","URS","Men","K-2 1000m (kayak double)","M","Silver","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Fencing","Fencing","KUZNETSOV, Lev","URS","Men","sabre individual","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Fencing","Fencing","BOGDANOV, Leonid","URS","Men","sabre team","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Fencing","Fencing","CHEREPOVSKY, Yevgeni","URS","Men","sabre team","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Fencing","Fencing","KUZNETSOV, Lev","URS","Men","sabre team","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Fencing","Fencing","RYLSKY, Yakov","URS","Men","sabre team","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Fencing","Fencing","TYSHLER, David","URS","Men","sabre team","M","Bronze","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","BASHASHKIN, Anatoli","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","BETSA, Iosif","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","ILYIN, Anatoli","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","ISAEV, Anatoli","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","IVANOV, Valentin","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","KUZNETSOV, Boris","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","MASLENKIN, Anatoli","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","NETTO, Igor","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","OGONKOV, Mikhail","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","PARAMONOV, Aleksei","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","RAZINSKY, Boris","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","RYZHKIN, Vladimir","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","SALNIKOV, Sergei","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","SIMONYAN, Nikita","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","STRELTSOV, Eduard","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","TATUSHIN, Boris","URS","Men","football","M","Gold","URS","Soviet Union"
"Melbourne / Stockholm",1956,"Football","Football","TISHCHENKO, Nikolai","URS","Men","football","M","Gold","URS","Soviet Union"
